team_id,team,map,win_percentage,n_map
8925,Atlando,Mill_ce,0.0,0
8925,Atlando,Dust_se,0.0,0
7105,Blight,Overpass,33.33333333333333,12
7105,Blight,Inferno,40.0,5
7105,Blight,Mirage,26.666666666666668,15
7105,Blight,Vertigo,0.0,0
7105,Blight,Nuke,0.0,5
7105,Blight,Dust2,14.285714285714285,7
7105,Blight,Train,16.666666666666664,6
7105,Blight,Ancient,0.0,0
7105,Blight,Tuscan,0.0,0
7105,Blight,Cobblestone,20.0,10
7105,Blight,Cache,26.666666666666668,15
7105,Blight,Season,0.0,0
7105,Blight,Train_ve,0.0,0
7105,Blight,Mirage_ce,0.0,0
7105,Blight,Inferno_se,0.0,0
7105,Blight,Nuke_se,0.0,0
7105,Blight,Dust2_se,0.0,0
7105,Blight,Train_se,0.0,0
7105,Blight,Mill_ce,0.0,0
7105,Blight,Dust_se,0.0,0
9500,The Mad Lads,Overpass,0.0,0
9500,The Mad Lads,Inferno,0.0,2
9500,The Mad Lads,Mirage,50.0,2
9500,The Mad Lads,Vertigo,0.0,0
9500,The Mad Lads,Nuke,0.0,1
9500,The Mad Lads,Dust2,0.0,0
9500,The Mad Lads,Train,0.0,0
9500,The Mad Lads,Ancient,0.0,0
9500,The Mad Lads,Tuscan,0.0,0
9500,The Mad Lads,Cobblestone,0.0,0
9500,The Mad Lads,Cache,100.0,2
9500,The Mad Lads,Season,0.0,0
9500,The Mad Lads,Train_ve,0.0,0
9500,The Mad Lads,Mirage_ce,0.0,0
9500,The Mad Lads,Inferno_se,0.0,0
9500,The Mad Lads,Nuke_se,0.0,0
9500,The Mad Lads,Dust2_se,0.0,0
9500,The Mad Lads,Train_se,0.0,0
9500,The Mad Lads,Mill_ce,0.0,0
9500,The Mad Lads,Dust_se,0.0,0
8545,Glockoma,Overpass,16.666666666666664,6
8545,Glockoma,Inferno,41.66666666666667,12
8545,Glockoma,Mirage,45.45454545454545,11
8545,Glockoma,Vertigo,0.0,0
8545,Glockoma,Nuke,0.0,1
8545,Glockoma,Dust2,0.0,2
8545,Glockoma,Train,57.14285714285714,7
8545,Glockoma,Ancient,0.0,0
8545,Glockoma,Tuscan,0.0,0
8545,Glockoma,Cobblestone,0.0,0
8545,Glockoma,Cache,44.44444444444444,9
8545,Glockoma,Season,0.0,0
8545,Glockoma,Train_ve,0.0,0
8545,Glockoma,Mirage_ce,0.0,0
8545,Glockoma,Inferno_se,0.0,0
8545,Glockoma,Nuke_se,0.0,0
8545,Glockoma,Dust2_se,0.0,0
8545,Glockoma,Train_se,0.0,0
8545,Glockoma,Mill_ce,0.0,0
8545,Glockoma,Dust_se,0.0,0
9298,topkek,Overpass,0.0,0
9298,topkek,Inferno,0.0,1
9298,topkek,Mirage,0.0,0
9298,topkek,Vertigo,0.0,0
9298,topkek,Nuke,0.0,0
9298,topkek,Dust2,0.0,0
9298,topkek,Train,100.0,1
9298,topkek,Ancient,0.0,0
9298,topkek,Tuscan,0.0,0
9298,topkek,Cobblestone,0.0,0
9298,topkek,Cache,0.0,1
9298,topkek,Season,0.0,0
9298,topkek,Train_ve,0.0,0
9298,topkek,Mirage_ce,0.0,0
9298,topkek,Inferno_se,0.0,0
9298,topkek,Nuke_se,0.0,0
9298,topkek,Dust2_se,0.0,0
9298,topkek,Train_se,0.0,0
9298,topkek,Mill_ce,0.0,0
9298,topkek,Dust_se,0.0,0
6724,Preparation,Overpass,46.666666666666664,15
6724,Preparation,Inferno,66.66666666666666,9
6724,Preparation,Mirage,47.22222222222222,36
6724,Preparation,Vertigo,0.0,0
6724,Preparation,Nuke,50.0,10
6724,Preparation,Dust2,26.666666666666668,15
6724,Preparation,Train,35.714285714285715,14
6724,Preparation,Ancient,0.0,0
6724,Preparation,Tuscan,0.0,0
6724,Preparation,Cobblestone,42.857142857142854,28
6724,Preparation,Cache,56.25,16
6724,Preparation,Season,0.0,0
6724,Preparation,Train_ve,0.0,0
6724,Preparation,Mirage_ce,0.0,0
6724,Preparation,Inferno_se,0.0,0
6724,Preparation,Nuke_se,0.0,0
6724,Preparation,Dust2_se,0.0,0
6724,Preparation,Train_se,0.0,0
6724,Preparation,Mill_ce,0.0,0
6724,Preparation,Dust_se,0.0,0
6855,Fragsters,Overpass,37.93103448275862,29
6855,Fragsters,Inferno,64.8936170212766,94
6855,Fragsters,Mirage,45.56962025316456,79
6855,Fragsters,Vertigo,0.0,0
6855,Fragsters,Nuke,62.264150943396224,53
6855,Fragsters,Dust2,44.827586206896555,29
6855,Fragsters,Train,63.63636363636363,77
6855,Fragsters,Ancient,0.0,0
6855,Fragsters,Tuscan,0.0,0
6855,Fragsters,Cobblestone,25.0,4
6855,Fragsters,Cache,47.72727272727273,44
6855,Fragsters,Season,0.0,0
6855,Fragsters,Train_ve,0.0,0
6855,Fragsters,Mirage_ce,0.0,0
6855,Fragsters,Inferno_se,0.0,0
6855,Fragsters,Nuke_se,0.0,0
6855,Fragsters,Dust2_se,0.0,0
6855,Fragsters,Train_se,0.0,0
6855,Fragsters,Mill_ce,0.0,0
6855,Fragsters,Dust_se,0.0,0
9537,CyberEA,Overpass,0.0,1
9537,CyberEA,Inferno,50.0,2
9537,CyberEA,Mirage,100.0,1
9537,CyberEA,Vertigo,0.0,0
9537,CyberEA,Nuke,0.0,0
9537,CyberEA,Dust2,0.0,0
9537,CyberEA,Train,0.0,1
9537,CyberEA,Ancient,0.0,0
9537,CyberEA,Tuscan,0.0,0
9537,CyberEA,Cobblestone,0.0,0
9537,CyberEA,Cache,0.0,0
9537,CyberEA,Season,0.0,0
9537,CyberEA,Train_ve,0.0,0
9537,CyberEA,Mirage_ce,0.0,0
9537,CyberEA,Inferno_se,0.0,0
9537,CyberEA,Nuke_se,0.0,0
9537,CyberEA,Dust2_se,0.0,0
9537,CyberEA,Train_se,0.0,0
9537,CyberEA,Mill_ce,0.0,0
9537,CyberEA,Dust_se,0.0,0
9547,skipping school,Overpass,100.0,2
9547,skipping school,Inferno,0.0,0
9547,skipping school,Mirage,0.0,2
9547,skipping school,Vertigo,0.0,0
9547,skipping school,Nuke,0.0,0
9547,skipping school,Dust2,0.0,0
9547,skipping school,Train,100.0,1
9547,skipping school,Ancient,0.0,0
9547,skipping school,Tuscan,0.0,0
9547,skipping school,Cobblestone,0.0,0
9547,skipping school,Cache,0.0,1
9547,skipping school,Season,0.0,0
9547,skipping school,Train_ve,0.0,0
9547,skipping school,Mirage_ce,0.0,0
9547,skipping school,Inferno_se,0.0,0
9547,skipping school,Nuke_se,0.0,0
9547,skipping school,Dust2_se,0.0,0
9547,skipping school,Train_se,0.0,0
9547,skipping school,Mill_ce,0.0,0
9547,skipping school,Dust_se,0.0,0
9546,omae wa mou shindeiru,Overpass,0.0,1
9546,omae wa mou shindeiru,Inferno,0.0,0
9546,omae wa mou shindeiru,Mirage,50.0,2
9546,omae wa mou shindeiru,Vertigo,0.0,0
9546,omae wa mou shindeiru,Nuke,0.0,0
9546,omae wa mou shindeiru,Dust2,100.0,1
9546,omae wa mou shindeiru,Train,0.0,0
9546,omae wa mou shindeiru,Ancient,0.0,0
9546,omae wa mou shindeiru,Tuscan,0.0,0
9546,omae wa mou shindeiru,Cobblestone,0.0,0
9546,omae wa mou shindeiru,Cache,0.0,0
9546,omae wa mou shindeiru,Season,0.0,0
9546,omae wa mou shindeiru,Train_ve,0.0,0
9546,omae wa mou shindeiru,Mirage_ce,0.0,0
9546,omae wa mou shindeiru,Inferno_se,0.0,0
9546,omae wa mou shindeiru,Nuke_se,0.0,0
9546,omae wa mou shindeiru,Dust2_se,0.0,0
9546,omae wa mou shindeiru,Train_se,0.0,0
9546,omae wa mou shindeiru,Mill_ce,0.0,0
9546,omae wa mou shindeiru,Dust_se,0.0,0
8826,Taboo,Overpass,42.857142857142854,7
8826,Taboo,Inferno,24.0,25
8826,Taboo,Mirage,30.434782608695656,23
8826,Taboo,Vertigo,0.0,0
8826,Taboo,Nuke,16.666666666666664,6
8826,Taboo,Dust2,33.33333333333333,9
8826,Taboo,Train,18.181818181818183,11
8826,Taboo,Ancient,0.0,0
8826,Taboo,Tuscan,0.0,0
8826,Taboo,Cobblestone,37.5,8
8826,Taboo,Cache,40.0,20
8826,Taboo,Season,0.0,0
8826,Taboo,Train_ve,0.0,0
8826,Taboo,Mirage_ce,0.0,0
8826,Taboo,Inferno_se,0.0,0
8826,Taboo,Nuke_se,0.0,0
8826,Taboo,Dust2_se,0.0,0
8826,Taboo,Train_se,0.0,0
8826,Taboo,Mill_ce,0.0,0
8826,Taboo,Dust_se,0.0,0
9476,ex-AVANT,Overpass,33.33333333333333,3
9476,ex-AVANT,Inferno,100.0,3
9476,ex-AVANT,Mirage,25.0,4
9476,ex-AVANT,Vertigo,0.0,0
9476,ex-AVANT,Nuke,0.0,0
9476,ex-AVANT,Dust2,0.0,1
9476,ex-AVANT,Train,0.0,0
9476,ex-AVANT,Ancient,0.0,0
9476,ex-AVANT,Tuscan,0.0,0
9476,ex-AVANT,Cobblestone,0.0,0
9476,ex-AVANT,Cache,33.33333333333333,3
9476,ex-AVANT,Season,0.0,0
9476,ex-AVANT,Train_ve,0.0,0
9476,ex-AVANT,Mirage_ce,0.0,0
9476,ex-AVANT,Inferno_se,0.0,0
9476,ex-AVANT,Nuke_se,0.0,0
9476,ex-AVANT,Dust2_se,0.0,0
9476,ex-AVANT,Train_se,0.0,0
9476,ex-AVANT,Mill_ce,0.0,0
9476,ex-AVANT,Dust_se,0.0,0
7660,Flash,Overpass,59.09090909090909,22
7660,Flash,Inferno,58.97435897435898,78
7660,Flash,Mirage,53.333333333333336,75
7660,Flash,Vertigo,0.0,0
7660,Flash,Nuke,75.0,4
7660,Flash,Dust2,37.5,8
7660,Flash,Train,68.57142857142857,35
7660,Flash,Ancient,0.0,0
7660,Flash,Tuscan,0.0,0
7660,Flash,Cobblestone,60.0,40
7660,Flash,Cache,64.81481481481481,54
7660,Flash,Season,0.0,0
7660,Flash,Train_ve,0.0,0
7660,Flash,Mirage_ce,0.0,0
7660,Flash,Inferno_se,0.0,0
7660,Flash,Nuke_se,0.0,0
7660,Flash,Dust2_se,0.0,0
7660,Flash,Train_se,0.0,0
7660,Flash,Mill_ce,0.0,0
7660,Flash,Dust_se,0.0,0
7721,Stormborns,Overpass,0.0,1
7721,Stormborns,Inferno,0.0,1
7721,Stormborns,Mirage,33.33333333333333,3
7721,Stormborns,Vertigo,0.0,0
7721,Stormborns,Nuke,0.0,1
7721,Stormborns,Dust2,50.0,2
7721,Stormborns,Train,66.66666666666666,3
7721,Stormborns,Ancient,0.0,0
7721,Stormborns,Tuscan,0.0,0
7721,Stormborns,Cobblestone,40.0,5
7721,Stormborns,Cache,12.5,8
7721,Stormborns,Season,0.0,0
7721,Stormborns,Train_ve,0.0,0
7721,Stormborns,Mirage_ce,0.0,0
7721,Stormborns,Inferno_se,0.0,0
7721,Stormborns,Nuke_se,0.0,0
7721,Stormborns,Dust2_se,0.0,0
7721,Stormborns,Train_se,0.0,0
7721,Stormborns,Mill_ce,0.0,0
7721,Stormborns,Dust_se,0.0,0
9504,lmfao,Overpass,0.0,0
9504,lmfao,Inferno,50.0,2
9504,lmfao,Mirage,33.33333333333333,3
9504,lmfao,Vertigo,0.0,0
9504,lmfao,Nuke,0.0,1
9504,lmfao,Dust2,0.0,0
9504,lmfao,Train,0.0,0
9504,lmfao,Ancient,0.0,0
9504,lmfao,Tuscan,0.0,0
9504,lmfao,Cobblestone,0.0,0
9504,lmfao,Cache,0.0,2
9504,lmfao,Season,0.0,0
9504,lmfao,Train_ve,0.0,0
9504,lmfao,Mirage_ce,0.0,0
9504,lmfao,Inferno_se,0.0,0
9504,lmfao,Nuke_se,0.0,0
9504,lmfao,Dust2_se,0.0,0
9504,lmfao,Train_se,0.0,0
9504,lmfao,Mill_ce,0.0,0
9504,lmfao,Dust_se,0.0,0
7169,fnatic Academy,Overpass,40.0,20
7169,fnatic Academy,Inferno,52.77777777777778,36
7169,fnatic Academy,Mirage,55.319148936170215,47
7169,fnatic Academy,Vertigo,0.0,0
7169,fnatic Academy,Nuke,60.0,15
7169,fnatic Academy,Dust2,50.0,6
7169,fnatic Academy,Train,48.64864864864865,37
7169,fnatic Academy,Ancient,0.0,0
7169,fnatic Academy,Tuscan,0.0,0
7169,fnatic Academy,Cobblestone,62.96296296296296,27
7169,fnatic Academy,Cache,57.446808510638306,47
7169,fnatic Academy,Season,0.0,0
7169,fnatic Academy,Train_ve,0.0,0
7169,fnatic Academy,Mirage_ce,0.0,0
7169,fnatic Academy,Inferno_se,0.0,0
7169,fnatic Academy,Nuke_se,0.0,0
7169,fnatic Academy,Dust2_se,0.0,0
7169,fnatic Academy,Train_se,0.0,0
7169,fnatic Academy,Mill_ce,0.0,0
7169,fnatic Academy,Dust_se,0.0,0
9548,ICBW,Overpass,0.0,0
9548,ICBW,Inferno,0.0,0
9548,ICBW,Mirage,0.0,1
9548,ICBW,Vertigo,0.0,0
9548,ICBW,Nuke,0.0,0
9548,ICBW,Dust2,0.0,0
9548,ICBW,Train,0.0,0
9548,ICBW,Ancient,0.0,0
9548,ICBW,Tuscan,0.0,0
9548,ICBW,Cobblestone,0.0,0
9548,ICBW,Cache,0.0,0
9548,ICBW,Season,0.0,0
9548,ICBW,Train_ve,0.0,0
9548,ICBW,Mirage_ce,0.0,0
9548,ICBW,Inferno_se,0.0,0
9548,ICBW,Nuke_se,0.0,0
9548,ICBW,Dust2_se,0.0,0
9548,ICBW,Train_se,0.0,0
9548,ICBW,Mill_ce,0.0,0
9548,ICBW,Dust_se,0.0,0
9518,Vyalie Pitoni,Overpass,33.33333333333333,3
9518,Vyalie Pitoni,Inferno,50.0,10
9518,Vyalie Pitoni,Mirage,62.5,8
9518,Vyalie Pitoni,Vertigo,0.0,0
9518,Vyalie Pitoni,Nuke,100.0,1
9518,Vyalie Pitoni,Dust2,25.0,4
9518,Vyalie Pitoni,Train,0.0,2
9518,Vyalie Pitoni,Ancient,0.0,0
9518,Vyalie Pitoni,Tuscan,0.0,0
9518,Vyalie Pitoni,Cobblestone,0.0,0
9518,Vyalie Pitoni,Cache,100.0,3
9518,Vyalie Pitoni,Season,0.0,0
9518,Vyalie Pitoni,Train_ve,0.0,0
9518,Vyalie Pitoni,Mirage_ce,0.0,0
9518,Vyalie Pitoni,Inferno_se,0.0,0
9518,Vyalie Pitoni,Nuke_se,0.0,0
9518,Vyalie Pitoni,Dust2_se,0.0,0
9518,Vyalie Pitoni,Train_se,0.0,0
9518,Vyalie Pitoni,Mill_ce,0.0,0
9518,Vyalie Pitoni,Dust_se,0.0,0
8118,MAX,Overpass,75.0,4
8118,MAX,Inferno,29.166666666666668,24
8118,MAX,Mirage,20.0,5
8118,MAX,Vertigo,0.0,0
8118,MAX,Nuke,50.0,10
8118,MAX,Dust2,40.0,5
8118,MAX,Train,21.428571428571427,14
8118,MAX,Ancient,0.0,0
8118,MAX,Tuscan,0.0,0
8118,MAX,Cobblestone,0.0,0
8118,MAX,Cache,38.46153846153847,13
8118,MAX,Season,0.0,0
8118,MAX,Train_ve,0.0,0
8118,MAX,Mirage_ce,0.0,0
8118,MAX,Inferno_se,0.0,0
8118,MAX,Nuke_se,0.0,0
8118,MAX,Dust2_se,0.0,0
8118,MAX,Train_se,0.0,0
8118,MAX,Mill_ce,0.0,0
8118,MAX,Dust_se,0.0,0
9483,Sparta,Overpass,33.33333333333333,3
9483,Sparta,Inferno,44.44444444444444,9
9483,Sparta,Mirage,33.33333333333333,6
9483,Sparta,Vertigo,0.0,0
9483,Sparta,Nuke,100.0,1
9483,Sparta,Dust2,50.0,2
9483,Sparta,Train,100.0,1
9483,Sparta,Ancient,0.0,0
9483,Sparta,Tuscan,0.0,0
9483,Sparta,Cobblestone,0.0,0
9483,Sparta,Cache,0.0,1
9483,Sparta,Season,0.0,0
9483,Sparta,Train_ve,0.0,0
9483,Sparta,Mirage_ce,0.0,0
9483,Sparta,Inferno_se,0.0,0
9483,Sparta,Nuke_se,0.0,0
9483,Sparta,Dust2_se,0.0,0
9483,Sparta,Train_se,0.0,0
9483,Sparta,Mill_ce,0.0,0
9483,Sparta,Dust_se,0.0,0
9543,jysp,Overpass,0.0,0
9543,jysp,Inferno,0.0,0
9543,jysp,Mirage,100.0,1
9543,jysp,Vertigo,0.0,0
9543,jysp,Nuke,0.0,0
9543,jysp,Dust2,0.0,0
9543,jysp,Train,0.0,0
9543,jysp,Ancient,0.0,0
9543,jysp,Tuscan,0.0,0
9543,jysp,Cobblestone,0.0,0
9543,jysp,Cache,0.0,0
9543,jysp,Season,0.0,0
9543,jysp,Train_ve,0.0,0
9543,jysp,Mirage_ce,0.0,0
9543,jysp,Inferno_se,0.0,0
9543,jysp,Nuke_se,0.0,0
9543,jysp,Dust2_se,0.0,0
9543,jysp,Train_se,0.0,0
9543,jysp,Mill_ce,0.0,0
9543,jysp,Dust_se,0.0,0
9515,cantwinalan,Overpass,60.0,10
9515,cantwinalan,Inferno,57.14285714285714,7
9515,cantwinalan,Mirage,33.33333333333333,9
9515,cantwinalan,Vertigo,0.0,0
9515,cantwinalan,Nuke,25.0,4
9515,cantwinalan,Dust2,100.0,2
9515,cantwinalan,Train,100.0,1
9515,cantwinalan,Ancient,0.0,0
9515,cantwinalan,Tuscan,0.0,0
9515,cantwinalan,Cobblestone,0.0,0
9515,cantwinalan,Cache,33.33333333333333,3
9515,cantwinalan,Season,0.0,0
9515,cantwinalan,Train_ve,0.0,0
9515,cantwinalan,Mirage_ce,0.0,0
9515,cantwinalan,Inferno_se,0.0,0
9515,cantwinalan,Nuke_se,0.0,0
9515,cantwinalan,Dust2_se,0.0,0
9515,cantwinalan,Train_se,0.0,0
9515,cantwinalan,Mill_ce,0.0,0
9515,cantwinalan,Dust_se,0.0,0
4480,orgless,Overpass,0.0,1
4480,orgless,Inferno,0.0,0
4480,orgless,Mirage,100.0,1
4480,orgless,Vertigo,0.0,0
4480,orgless,Nuke,0.0,0
4480,orgless,Dust2,0.0,1
4480,orgless,Train,50.0,2
4480,orgless,Ancient,0.0,0
4480,orgless,Tuscan,0.0,0
4480,orgless,Cobblestone,0.0,0
4480,orgless,Cache,50.0,2
4480,orgless,Season,0.0,0
4480,orgless,Train_ve,0.0,0
4480,orgless,Mirage_ce,0.0,0
4480,orgless,Inferno_se,0.0,0
4480,orgless,Nuke_se,0.0,0
4480,orgless,Dust2_se,0.0,0
4480,orgless,Train_se,0.0,0
4480,orgless,Mill_ce,0.0,0
4480,orgless,Dust_se,0.0,0
9427,Flow,Overpass,42.857142857142854,7
9427,Flow,Inferno,58.333333333333336,12
9427,Flow,Mirage,33.33333333333333,12
9427,Flow,Vertigo,0.0,0
9427,Flow,Nuke,0.0,0
9427,Flow,Dust2,25.0,4
9427,Flow,Train,42.857142857142854,7
9427,Flow,Ancient,0.0,0
9427,Flow,Tuscan,0.0,0
9427,Flow,Cobblestone,0.0,0
9427,Flow,Cache,60.0,15
9427,Flow,Season,0.0,0
9427,Flow,Train_ve,0.0,0
9427,Flow,Mirage_ce,0.0,0
9427,Flow,Inferno_se,0.0,0
9427,Flow,Nuke_se,0.0,0
9427,Flow,Dust2_se,0.0,0
9427,Flow,Train_se,0.0,0
9427,Flow,Mill_ce,0.0,0
9427,Flow,Dust_se,0.0,0
9527,ExidiuM,Overpass,100.0,1
9527,ExidiuM,Inferno,50.0,2
9527,ExidiuM,Mirage,100.0,1
9527,ExidiuM,Vertigo,0.0,0
9527,ExidiuM,Nuke,0.0,0
9527,ExidiuM,Dust2,0.0,0
9527,ExidiuM,Train,50.0,2
9527,ExidiuM,Ancient,0.0,0
9527,ExidiuM,Tuscan,0.0,0
9527,ExidiuM,Cobblestone,0.0,0
9527,ExidiuM,Cache,66.66666666666666,3
9527,ExidiuM,Season,0.0,0
9527,ExidiuM,Train_ve,0.0,0
9527,ExidiuM,Mirage_ce,0.0,0
9527,ExidiuM,Inferno_se,0.0,0
9527,ExidiuM,Nuke_se,0.0,0
9527,ExidiuM,Dust2_se,0.0,0
9527,ExidiuM,Train_se,0.0,0
9527,ExidiuM,Mill_ce,0.0,0
9527,ExidiuM,Dust_se,0.0,0
7962,SCARZ Absolute,Overpass,38.46153846153847,13
7962,SCARZ Absolute,Inferno,26.31578947368421,19
7962,SCARZ Absolute,Mirage,63.41463414634146,41
7962,SCARZ Absolute,Vertigo,0.0,0
7962,SCARZ Absolute,Nuke,57.14285714285714,14
7962,SCARZ Absolute,Dust2,60.0,5
7962,SCARZ Absolute,Train,34.78260869565217,23
7962,SCARZ Absolute,Ancient,0.0,0
7962,SCARZ Absolute,Tuscan,0.0,0
7962,SCARZ Absolute,Cobblestone,42.10526315789473,19
7962,SCARZ Absolute,Cache,50.0,30
7962,SCARZ Absolute,Season,0.0,0
7962,SCARZ Absolute,Train_ve,0.0,0
7962,SCARZ Absolute,Mirage_ce,0.0,0
7962,SCARZ Absolute,Inferno_se,0.0,0
7962,SCARZ Absolute,Nuke_se,0.0,0
7962,SCARZ Absolute,Dust2_se,0.0,0
7962,SCARZ Absolute,Train_se,0.0,0
7962,SCARZ Absolute,Mill_ce,0.0,0
7962,SCARZ Absolute,Dust_se,0.0,0
9532,Ryzen Dragons,Overpass,0.0,0
9532,Ryzen Dragons,Inferno,0.0,1
9532,Ryzen Dragons,Mirage,0.0,1
9532,Ryzen Dragons,Vertigo,0.0,0
9532,Ryzen Dragons,Nuke,0.0,0
9532,Ryzen Dragons,Dust2,0.0,0
9532,Ryzen Dragons,Train,0.0,0
9532,Ryzen Dragons,Ancient,0.0,0
9532,Ryzen Dragons,Tuscan,0.0,0
9532,Ryzen Dragons,Cobblestone,0.0,0
9532,Ryzen Dragons,Cache,100.0,1
9532,Ryzen Dragons,Season,0.0,0
9532,Ryzen Dragons,Train_ve,0.0,0
9532,Ryzen Dragons,Mirage_ce,0.0,0
9532,Ryzen Dragons,Inferno_se,0.0,0
9532,Ryzen Dragons,Nuke_se,0.0,0
9532,Ryzen Dragons,Dust2_se,0.0,0
9532,Ryzen Dragons,Train_se,0.0,0
9532,Ryzen Dragons,Mill_ce,0.0,0
9532,Ryzen Dragons,Dust_se,0.0,0
9055,WINside,Overpass,50.0,8
9055,WINside,Inferno,14.285714285714285,7
9055,WINside,Mirage,38.095238095238095,21
9055,WINside,Vertigo,0.0,0
9055,WINside,Nuke,0.0,3
9055,WINside,Dust2,42.857142857142854,14
9055,WINside,Train,40.0,15
9055,WINside,Ancient,0.0,0
9055,WINside,Tuscan,0.0,0
9055,WINside,Cobblestone,0.0,0
9055,WINside,Cache,0.0,1
9055,WINside,Season,0.0,0
9055,WINside,Train_ve,0.0,0
9055,WINside,Mirage_ce,0.0,0
9055,WINside,Inferno_se,0.0,0
9055,WINside,Nuke_se,0.0,0
9055,WINside,Dust2_se,0.0,0
9055,WINside,Train_se,0.0,0
9055,WINside,Mill_ce,0.0,0
9055,WINside,Dust_se,0.0,0
9236,QuestionMark,Overpass,66.66666666666666,3
9236,QuestionMark,Inferno,75.0,4
9236,QuestionMark,Mirage,33.33333333333333,6
9236,QuestionMark,Vertigo,0.0,0
9236,QuestionMark,Nuke,0.0,0
9236,QuestionMark,Dust2,50.0,2
9236,QuestionMark,Train,0.0,2
9236,QuestionMark,Ancient,0.0,0
9236,QuestionMark,Tuscan,0.0,0
9236,QuestionMark,Cobblestone,0.0,0
9236,QuestionMark,Cache,40.0,5
9236,QuestionMark,Season,0.0,0
9236,QuestionMark,Train_ve,0.0,0
9236,QuestionMark,Mirage_ce,0.0,0
9236,QuestionMark,Inferno_se,0.0,0
9236,QuestionMark,Nuke_se,0.0,0
9236,QuestionMark,Dust2_se,0.0,0
9236,QuestionMark,Train_se,0.0,0
9236,QuestionMark,Mill_ce,0.0,0
9236,QuestionMark,Dust_se,0.0,0
9452,RIG,Overpass,100.0,1
9452,RIG,Inferno,0.0,1
9452,RIG,Mirage,25.0,4
9452,RIG,Vertigo,0.0,0
9452,RIG,Nuke,0.0,1
9452,RIG,Dust2,0.0,0
9452,RIG,Train,0.0,0
9452,RIG,Ancient,0.0,0
9452,RIG,Tuscan,0.0,0
9452,RIG,Cobblestone,0.0,0
9452,RIG,Cache,0.0,1
9452,RIG,Season,0.0,0
9452,RIG,Train_ve,0.0,0
9452,RIG,Mirage_ce,0.0,0
9452,RIG,Inferno_se,0.0,0
9452,RIG,Nuke_se,0.0,0
9452,RIG,Dust2_se,0.0,0
9452,RIG,Train_se,0.0,0
9452,RIG,Mill_ce,0.0,0
9452,RIG,Dust_se,0.0,0
9531,Polar Bears,Overpass,0.0,0
9531,Polar Bears,Inferno,0.0,0
9531,Polar Bears,Mirage,0.0,1
9531,Polar Bears,Vertigo,0.0,0
9531,Polar Bears,Nuke,0.0,0
9531,Polar Bears,Dust2,0.0,0
9531,Polar Bears,Train,0.0,1
9531,Polar Bears,Ancient,0.0,0
9531,Polar Bears,Tuscan,0.0,0
9531,Polar Bears,Cobblestone,0.0,0
9531,Polar Bears,Cache,100.0,1
9531,Polar Bears,Season,0.0,0
9531,Polar Bears,Train_ve,0.0,0
9531,Polar Bears,Mirage_ce,0.0,0
9531,Polar Bears,Inferno_se,0.0,0
9531,Polar Bears,Nuke_se,0.0,0
9531,Polar Bears,Dust2_se,0.0,0
9531,Polar Bears,Train_se,0.0,0
9531,Polar Bears,Mill_ce,0.0,0
9531,Polar Bears,Dust_se,0.0,0
9526,Obsidium,Overpass,0.0,1
9526,Obsidium,Inferno,0.0,1
9526,Obsidium,Mirage,0.0,0
9526,Obsidium,Vertigo,0.0,0
9526,Obsidium,Nuke,100.0,1
9526,Obsidium,Dust2,0.0,1
9526,Obsidium,Train,0.0,0
9526,Obsidium,Ancient,0.0,0
9526,Obsidium,Tuscan,0.0,0
9526,Obsidium,Cobblestone,0.0,0
9526,Obsidium,Cache,0.0,0
9526,Obsidium,Season,0.0,0
9526,Obsidium,Train_ve,0.0,0
9526,Obsidium,Mirage_ce,0.0,0
9526,Obsidium,Inferno_se,0.0,0
9526,Obsidium,Nuke_se,0.0,0
9526,Obsidium,Dust2_se,0.0,0
9526,Obsidium,Train_se,0.0,0
9526,Obsidium,Mill_ce,0.0,0
9526,Obsidium,Dust_se,0.0,0
8010,Odense,Overpass,36.36363636363637,11
8010,Odense,Inferno,25.0,4
8010,Odense,Mirage,37.5,8
8010,Odense,Vertigo,0.0,0
8010,Odense,Nuke,0.0,4
8010,Odense,Dust2,100.0,1
8010,Odense,Train,63.63636363636363,11
8010,Odense,Ancient,0.0,0
8010,Odense,Tuscan,0.0,0
8010,Odense,Cobblestone,40.0,10
8010,Odense,Cache,50.0,6
8010,Odense,Season,0.0,0
8010,Odense,Train_ve,0.0,0
8010,Odense,Mirage_ce,0.0,0
8010,Odense,Inferno_se,0.0,0
8010,Odense,Nuke_se,0.0,0
8010,Odense,Dust2_se,0.0,0
8010,Odense,Train_se,0.0,0
8010,Odense,Mill_ce,0.0,0
8010,Odense,Dust_se,0.0,0
9357,Underdogs,Overpass,0.0,1
9357,Underdogs,Inferno,57.14285714285714,7
9357,Underdogs,Mirage,0.0,2
9357,Underdogs,Vertigo,0.0,0
9357,Underdogs,Nuke,75.0,4
9357,Underdogs,Dust2,50.0,4
9357,Underdogs,Train,20.0,5
9357,Underdogs,Ancient,0.0,0
9357,Underdogs,Tuscan,0.0,0
9357,Underdogs,Cobblestone,0.0,0
9357,Underdogs,Cache,0.0,3
9357,Underdogs,Season,0.0,0
9357,Underdogs,Train_ve,0.0,0
9357,Underdogs,Mirage_ce,0.0,0
9357,Underdogs,Inferno_se,0.0,0
9357,Underdogs,Nuke_se,0.0,0
9357,Underdogs,Dust2_se,0.0,0
9357,Underdogs,Train_se,0.0,0
9357,Underdogs,Mill_ce,0.0,0
